student_id,roll_number,department,batch_year,graduation_year,current_year,cgpa,location,num_skills,num_certifications,num_internships,has_linkedin,has_github,has_portfolio,num_projects,programming_skills,domain_skills,soft_skills,top_skill_category,avg_skill_proficiency,total_certifications_value,total_internship_months,has_placement,placed_company,placed_role,placed_package,placed_industry,placement_year,time_to_placement_months,career_success_score,target_industry,target_role,career_satisfaction
660,17CIV002,CIV,2017,2021,7,8.0,Mumbai,11,3,3,1,0,0,7,AutoCAD|Building Official|Code Compliance|Inspection,Building Code|Compliance|Inspection,Analytical|Standards|Communication,Technical,84,16,13,1,Municipal Corporation,Building Official,1950000,Government,2021,3,91,Government,Senior Building Official,8
661,20CSE046,CSE,2020,2024,4,8.8,Bangalore,20,9,5,1,1,1,14,Python|MLOps Infrastructure|ML Platform|Model Registry|Feature Store,MLOps Platform|ML Infrastructure|Platform Engineering,Problem Solving|Platform Thinking|Scalability,Technical,92,22,18,1,Databricks,ML Platform Engineer,2600000,ML Platform,2024,1,97,ML Platform,Principal ML Platform,9
662,20CSE047,CSE,2020,2024,4,8.5,Hyderabad,19,8,4,1,1,1,13,Python|Data Quality|Great Expectations|Anomaly Detection|Validation,Data Quality|Data Validation|Monitoring,Analytical|Quality Focus|Problem Solving,Technical,90,21,17,1,Monte Carlo Data,Data Quality Engineer,2300000,Data Platform,2024,1,95,Data Engineering,Senior Data Quality,9
663,20CSE048,CSE,2020,2024,4,8.3,Pune,18,7,4,1,1,1,12,Python|Feature Engineering|Feature Store|Feast|Tecton,Feature Engineering|Feature Platform|ML,Problem Solving|ML Engineering|Data,Technical,88,20,16,1,Tecton,Feature Engineer,2200000,ML Platform,2024,2,94,ML Engineering,Senior Feature Engineer,8
664,20CSE049,CSE,2020,2024,4,9.1,Mumbai,21,10,6,1,1,1,15,Python|Model Monitoring|Drift Detection|Model Performance|Observability,Model Monitoring|ML Observability|Production ML,Problem Solving|Monitoring|ML Ops,Technical,94,24,20,1,Arize AI,ML Observability Engineer,2500000,ML Platform,2024,1,97,ML Platform,Principal ML Observability,9
665,20CSE050,CSE,2020,2024,4,8.7,Delhi,20,9,5,1,1,1,14,Python|Data Mesh|Domain-Oriented|Data Products|Decentralized,Data Mesh|Data Products|Modern Architecture,Architecture|Data Strategy|Problem Solving,Technical,92,23,19,1,Thoughtworks,Data Mesh Architect,2400000,Data Architecture,2024,1,96,Data Engineering,Principal Data Mesh,9
666,21CSE035,CSE,2021,2025,3,8.9,Vijayawada,20,9,5,1,1,1,15,Python|RAG Systems|Vector Databases|Embeddings|Semantic Search,RAG|Vector DB|Semantic Search|LLM Apps,Problem Solving|Modern AI|NLP,Technical,93,23,18,0,,,0,,,,0,AI/ML,RAG Engineer,
667,21CSE036,CSE,2021,2025,3,8.7,Guntur,19,8,4,1,1,1,14,Python|LLM Fine-Tuning|PEFT|LoRA|Instruction Tuning,LLM Fine-Tuning|Efficient Training|Adaptation,Problem Solving|LLMs|Efficiency,Technical,91,22,17,0,,,0,,,,0,AI/ML,LLM Fine-Tuning Engineer,
668,21CSE037,CSE,2021,2025,3,8.5,Hyderabad,18,7,4,1,1,1,13,Python|Prompt Engineering|Chain-of-Thought|Few-Shot Learning,Prompt Engineering|LLM Applications,Problem Solving|LLM Usage|Creativity,Technical,89,21,16,0,,,0,,,,0,AI/ML,Prompt Engineer,
669,20IT028,IT,2020,2024,4,9.3,Bangalore,22,11,7,1,1,1,17,Python|Platform Engineering|Internal Developer Platform|Self-Service,Platform Engineering|IDP|Developer Experience,Problem Solving|Platform|Developer Focus,Technical,96,26,22,1,Backstage/Spotify,Platform Engineering Lead,2700000,Technology,2024,1,98,Platform,Principal Platform,9
670,20IT029,IT,2020,2024,4,9.0,Hyderabad,21,10,6,1,1,1,16,Python|Infrastructure as Code|Pulumi|CDK|Modern IaC,Modern IaC|Infrastructure as Code|Cloud,Problem Solving|IaC|Cloud Native,Technical,94,25,21,1,Pulumi,Infrastructure Engineer,2500000,Cloud,2024,1,97,Cloud,Principal Infrastructure,9
671,20IT030,IT,2020,2024,4,8.7,Pune,20,9,5,1,1,1,15,Python|Cloud Cost Optimization|FinOps|Cost Management,FinOps|Cost Optimization|Cloud Economics,Analytical|Financial|Cloud,Technical,92,24,20,1,Vantage,FinOps Engineer,2400000,Cloud,2024,1,96,Cloud,Senior FinOps,9
672,21IT028,IT,2021,2025,3,9.1,Guntur,21,10,6,1,1,1,16,Python|Progressive Delivery|Feature Flags|Canary|Blue-Green,Progressive Delivery|Feature Management,Problem Solving|Deployment|Risk Mitigation,Technical,94,25,21,0,,,0,,,,0,DevOps,Progressive Delivery Engineer,
673,21IT029,IT,2021,2025,3,8.8,Vijayawada,20,9,5,1,1,1,15,Python|Incident Management|On-Call|Postmortems|SRE,Incident Management|Reliability|Operations,Problem Solving|Crisis Management,Technical,92,24,20,0,,,0,,,,0,SRE,Incident Management Lead,
674,20ECE028,ECE,2020,2024,4,9.4,Bangalore,21,10,7,1,1,1,17,C|C++|Quantum Error Correction|Fault-Tolerant Quantum|Surface Codes,Quantum Error Correction|FTQC|Quantum,Research|Quantum|Error Correction,Technical,97,27,24,1,IBM Quantum Systems,Quantum Error Correction Engineer,3000000,Quantum,2024,0,99,Quantum,Principal QEC Engineer,10
675,20ECE029,ECE,2020,2024,4,9.1,Hyderabad,20,9,6,1,1,1,16,C|DNA Computing|Molecular Computing|Bio-computation,DNA Computing|Molecular Computation,Research|Bio+Computing|Innovation,Technical,95,26,23,1,Microsoft Research,DNA Computing Researcher,2900000,Research,2024,1,98,Research,Senior DNA Computing,9
676,20ECE030,ECE,2020,2024,4,8.8,Pune,19,8,6,1,1,0,15,C|Memristors|Neuromorphic Memory|Emerging Memory,Memristor Technology|Emerging Memory,Research|Memory|Neuromorphic,Technical,93,25,22,1,HP Labs,Memristor Research Engineer,2700000,Research,2024,1,97,Hardware,Senior Memristor Researcher,9
677,21ECE028,ECE,2021,2025,3,9.2,Vijayawada,20,9,6,1,1,1,16,C|Topological Quantum Computing|Majorana|Anyons,Topological Quantum|Advanced Quantum,Research|Cutting Edge Quantum,Technical,95,26,23,0,,,0,,,,0,Quantum,Topological Quantum Researcher,
678,21ECE029,ECE,2021,2025,3,8.9,Guntur,19,8,6,1,1,1,15,C|Photonic Neural Networks|Optical Computing|Light-Based AI,Photonic AI|Optical Neural Networks,Research|Photonics+AI|Innovation,Technical,93,25,22,0,,,0,,,,0,Hardware,Photonic AI Researcher,
679,20EEE028,EEE,2020,2024,4,9.2,Bangalore,18,9,7,1,1,1,16,MATLAB|Nuclear Fusion|Plasma Physics|ITER|Tokamak,Fusion Energy|Plasma Engineering|Nuclear,Research|Fusion|Clean Energy,Technical,96,28,26,1,ITER India,Fusion Engineer,2800000,Energy Research,2024,1,99,Energy,Principal Fusion Engineer,9
680,20EEE029,EEE,2020,2024,4,8.9,Hyderabad,17,8,6,1,0,0,15,MATLAB|Space-Based Solar Power|Microwave Transmission|Orbital,Space Solar Power|Orbital Energy,Research|Space Energy|Innovation,Technical,94,27,25,1,Solaren Corporation,Space Solar Engineer,2700000,Space Energy,2024,1,98,Space,Senior Space Solar,9
681,20EEE030,EEE,2020,2024,4,8.6,Chennai,16,7,6,1,0,0,14,MATLAB|Antimatter Propulsion|Advanced Propulsion Concepts,Advanced Propulsion|Future Energy,Research|Cutting Edge|Propulsion,Technical,92,26,24,1,NASA Advanced Concepts,Propulsion Researcher,2600000,Aerospace Research,2024,2,97,Aerospace,Senior Propulsion Researcher,8
682,21EEE028,EEE,2021,2025,3,9.0,Guntur,17,8,6,1,0,0,15,MATLAB|Wireless EV Charging Roads|Dynamic Charging|In-Motion,Dynamic Wireless Charging|Future Mobility,Research|EV+Wireless|Innovation,Technical,94,27,25,0,,,0,,,,0,Energy,Dynamic Charging Researcher,
683,21EEE029,EEE,2021,2025,3,8.7,Vijayawada,16,7,6,1,0,0,14,MATLAB|Graphene Batteries|Advanced Materials|Energy Storage,Advanced Battery Materials|Graphene,Research|Materials+Energy,Technical,91,26,24,0,,,0,,,,0,Energy,Advanced Battery Researcher,
684,20MEC028,MEC,2020,2024,4,9.3,Bangalore,19,10,8,1,1,1,18,Python|MATLAB|Hyperloop|High-Speed Transport|Vacuum Transport,Hyperloop Engineering|Future Transport,Problem Solving|Innovation|Transport,Technical,97,30,28,1,Virgin Hyperloop,Hyperloop Engineer,3000000,Transportation,2024,1,99,Transport,Principal Hyperloop,9
685,20MEC029,MEC,2020,2024,4,9.0,Pune,18,9,7,1,1,0,17,SolidWorks|Flying Cars|eVTOL|Urban Air Mobility,Urban Air Mobility|eVTOL|Flying Vehicles,Problem Solving|Future Mobility|Aviation,Technical,95,29,27,1,Joby Aviation,eVTOL Engineer,2900000,Aviation,2024,1,98,Aerospace,Senior eVTOL,9
686,20MEC030,MEC,2020,2024,4,8.7,Chennai,17,8,7,1,0,0,16,SolidWorks|Metamaterials|Advanced Materials|Negative Index,Metamaterials Engineering|Novel Materials,Research|Materials|Innovation,Technical,93,28,26,1,Meta Materials Inc,Metamaterials Engineer,2700000,Materials,2024,1,97,Materials,Senior Metamaterials,9
687,21MEC028,MEC,2021,2025,3,9.1,Vijayawada,18,9,7,1,0,0,17,SolidWorks|Molecular Machines|Nanotechnology|Nano-Robotics,Molecular Machines|Nanotech|Nano-Robotics,Research|Nano|Innovation,Technical,95,29,27,0,,,0,,,,0,Nanotech,Molecular Machines Researcher,
688,21MEC029,MEC,2021,2025,3,8.8,Guntur,17,8,7,1,0,0,16,ANSYS|Shape Memory Alloys|Smart Materials|Adaptive Structures,Smart Materials|Adaptive Engineering,Research|Materials+Structures,Technical,93,28,26,0,,,0,,,,0,Materials,Smart Materials Researcher,
689,20CIV028,CIV,2020,2024,4,9.1,Bangalore,16,9,8,1,1,0,17,Python|Vertical Farming Structures|Urban Agriculture|Controlled Environment,Vertical Farming|AgriTech|Structural,Innovation|Urban Farming|Sustainability,Technical,95,29,28,1,AeroFarms,Vertical Farming Engineer,2700000,AgriTech,2024,1,98,AgriTech,Principal VF Engineer,9
690,20CIV029,CIV,2020,2024,4,8.7,Hyderabad,15,8,7,1,0,0,16,AutoCAD|Space Habitats|Lunar Construction|Mars Colonization,Space Construction|Extraterrestrial Structures,Research|Space|Innovation,Technical,93,28,27,1,SpaceX Mars Program,Space Habitat Engineer,2800000,Space,2024,1,98,Space,Senior Space Habitat,9
691,20CIV030,CIV,2020,2024,4,8.4,Pune,14,7,7,1,0,0,15,AutoCAD|Underwater Cities|Subsea Habitats|Ocean Colonization,Underwater Structures|Ocean Engineering,Research|Marine|Innovation,Technical,90,27,26,1,Ocean Builders,Underwater Habitat Engineer,2600000,Marine,2024,2,96,Marine,Senior Underwater Habitat,8
692,21CIV028,CIV,2021,2025,3,8.8,Guntur,15,8,7,1,0,0,16,AutoCAD|Carbon-Negative Concrete|Sustainable Materials|Carbon Capture,Carbon-Negative Materials|Green Concrete,Research|Sustainability+Materials,Technical,93,28,27,0,,,0,,,,0,Materials,Carbon-Negative Materials Researcher,
693,21CIV029,CIV,2021,2025,3,8.5,Vijayawada,14,7,7,1,0,0,15,AutoCAD|Living Buildings|Bio-Architecture|Self-Repairing,Bio-Inspired Construction|Living Structures,Research|Bio+Architecture,Technical,90,27,26,0,,,0,,,,0,Architecture,Living Buildings Researcher,
694,22CSE009,CSE,2022,2026,2,8.9,Bangalore,16,6,3,1,1,1,10,Python|Java|React|Full Stack|Cloud|Microservices,Full Stack|Cloud Native|Modern Web,Problem Solving|Learning Agility|Communication,Technical,88,16,10,0,,,0,,,,0,Technology,Full Stack Developer,
695,22CSE010,CSE,2022,2026,2,8.7,Hyderabad,15,5,3,1,1,1,9,Python|Machine Learning|Deep Learning|TensorFlow|PyTorch,AI|ML|Deep Learning|Research,Analytical|Research|Problem Solving,Technical,87,15,9,0,,,0,,,,0,AI/ML,ML Engineer,
696,22IT006,IT,2022,2026,2,8.8,Pune,15,5,3,1,1,1,9,Python|AWS|DevOps|Docker|Kubernetes|Terraform,DevOps|Cloud|Infrastructure|Automation,Problem Solving|Cloud Native|Automation,Technical,87,15,9,0,,,0,,,,0,Cloud,DevOps Engineer,
697,22ECE006,ECE,2022,2026,2,8.6,Bangalore,14,5,3,1,1,1,8,C|C++|Embedded|ARM|RTOS|IoT,Embedded Systems|IoT|Firmware,Problem Solving|Low Level|Embedded,Technical,86,14,9,0,,,0,,,,0,Embedded,Embedded Engineer,
698,22EEE006,EEE,2022,2026,2,8.3,Hyderabad,12,4,2,1,0,0,7,MATLAB|Power Systems|Control|Renewable Energy,Power Systems|Renewable|Control,Analytical|Sustainability|Problem Solving,Technical,83,13,8,0,,,0,,,,0,Energy,Power Systems Engineer,
699,22MEC006,MEC,2022,2026,2,8.3,Pune,11,4,2,1,0,0,7,SolidWorks|CATIA|Automotive|Design|Analysis,Mechanical Design|Automotive|CAD,Design Thinking|Problem Solving|Creativity,Technical,83,12,7,0,,,0,,,,0,Automotive,Design Engineer,
700,22CIV006,CIV,2022,2026,2,8.1,Hyderabad,10,3,2,1,0,0,6,AutoCAD|Staad Pro|Revit|Structural Design|BIM,Structural Engineering|BIM|Design,Analytical|Standards|Communication,Technical,82,12,7,0,,,0,,,,0,Construction,Structural Engineer,
student_id,roll_number,department,batch_year,graduation_year,current_year,cgpa,location,num_skills,num_certifications,num_internships,has_linkedin,has_github,has_portfolio,num_projects,programming_skills,domain_skills,soft_skills,top_skill_category,avg_skill_proficiency,total_certifications_value,total_internship_months,has_placement,placed_company,placed_role,placed_package,placed_industry,placement_year,time_to_placement_months,career_success_score,target_industry,target_role,career_satisfaction
701,22CSM006,CSM,2022,2026,2,9.2,Bangalore,17,6,3,1,1,1,11,Python|AI|Deep Learning|Computer Vision|NLP|Research,AI Research|Computer Vision|NLP|ML,Research|Innovation|Problem Solving,Technical,90,17,11,0,,,0,,,,0,AI/ML,AI Research Scientist,
702,22AID006,AID,2022,2026,2,9.1,Hyderabad,16,6,3,1,1,1,10,Python|Data Science|ML|Statistics|Tableau|SQL,Data Science|Analytics|ML|Business Intelligence,Analytical|Business Focus|Communication,Technical,89,16,10,0,,,0,,,,0,Data Science,Data Scientist,
703,22AIML006,AIML,2022,2026,2,9.3,Pune,17,6,3,1,1,1,11,Python|Deep Learning|Transformers|BERT|GPT|NLP,NLP|Deep Learning|LLMs|Research,Research|Innovation|Analytical,Technical,91,17,11,0,,,0,,,,0,AI/ML,NLP Research Engineer,
704,22CIC006,CIC,2022,2026,2,8.9,Bangalore,16,6,3,1,1,1,10,Python|Blockchain|Ethereum|Solidity|Cyber Security|IoT,Blockchain|Cyber Security|IoT Security,Problem Solving|Security Focus|Innovation,Technical,88,16,10,0,,,0,,,,0,Blockchain,Blockchain Security Engineer,
705,22CSO006,CSO,2022,2026,2,8.7,Vijayawada,15,5,3,1,1,1,9,Python|IoT|Sensors|Edge Computing|MQTT|Arduino,IoT|Edge Computing|Embedded|Sensors,Problem Solving|Hardware+Software|Practical,Technical,86,15,9,0,,,0,,,,0,IoT,IoT Engineer,
706,23CSE001,CSE,2023,2027,1,8.6,Guntur,10,2,1,1,1,0,5,Python|Java|C++|DSA|Web Development,Programming|Algorithms|Problem Solving,Learning Agility|Curiosity|Teamwork,Technical,78,8,4,0,,,0,,,,0,Technology,Software Developer,
707,23CSE002,CSE,2023,2027,1,8.4,Vijayawada,9,2,1,1,1,0,4,Python|Java|HTML|CSS|JavaScript|React,Web Development|Frontend|Basic Backend,Learning|Teamwork|Communication,Technical,76,7,3,0,,,0,,,,0,Technology,Web Developer,
708,23IT001,IT,2023,2027,1,8.5,Guntur,9,2,1,1,1,0,4,Python|C|Networking|Linux|Basic Cloud,Networking|Linux|Cloud Basics,Learning|Practical|Problem Solving,Technical,77,7,3,0,,,0,,,,0,Technology,IT Engineer,
709,23ECE001,ECE,2023,2027,1,8.2,Vijayawada,8,1,1,1,0,0,3,C|Arduino|Basic Electronics|Circuit Design,Electronics|Embedded Basics|Circuits,Practical|Hardware Focus|Learning,Technical,74,6,3,0,,,0,,,,0,Hardware,Electronics Engineer,
710,23EEE001,EEE,2023,2027,1,8.0,Guntur,7,1,1,1,0,0,3,MATLAB|Power Systems Basics|Circuit Theory,Power Systems|Electrical Fundamentals,Analytical|Learning|Practical,Technical,72,5,2,0,,,0,,,,0,Energy,Electrical Engineer,
711,23MEC001,MEC,2023,2027,1,8.1,Vijayawada,7,1,1,1,0,0,3,AutoCAD|SolidWorks Basics|Mechanical Drawing,Mechanical Design Basics|CAD Fundamentals,Design Thinking|Practical|Learning,Technical,73,5,2,0,,,0,,,,0,Manufacturing,Mechanical Engineer,
712,23CIV001,CIV,2023,2027,1,7.9,Guntur,6,1,1,1,0,0,2,AutoCAD|Surveying|Basic Structural Concepts,Civil Engineering Basics|Surveying,Standards|Practical|Learning,Technical,71,4,2,0,,,0,,,,0,Construction,Civil Engineer,
713,23CSM001,CSM,2023,2027,1,8.8,Bangalore,11,3,1,1,1,1,6,Python|ML Basics|TensorFlow|Pandas|NumPy|Math,AI|ML Basics|Mathematics|Algorithms,Learning|Research Interest|Analytical,Technical,80,9,4,0,,,0,,,,0,AI/ML,AI Engineer,
714,23AID001,AID,2023,2027,1,8.7,Hyderabad,10,2,1,1,1,0,5,Python|Statistics|Data Analysis|Pandas|SQL Basics,Data Analysis|Statistics|Visualization,Analytical|Curiosity|Learning,Technical,79,8,4,0,,,0,,,,0,Data Science,Data Analyst,
715,23AIML001,AIML,2023,2027,1,8.9,Pune,11,3,1,1,1,1,6,Python|Deep Learning Basics|Neural Networks|PyTorch,Deep Learning|Neural Networks|Math,Research Focus|Learning|Analytical,Technical,81,9,4,0,,,0,,,,0,AI/ML,Deep Learning Engineer,
716,23CIC001,CIC,2023,2027,1,8.4,Vijayawada,9,2,1,1,1,0,4,Python|Cyber Security Basics|Networking|Linux,Cyber Security|Network Security Basics,Security Mindset|Learning|Ethical,Technical,77,8,3,0,,,0,,,,0,Security,Security Analyst,
717,23CSO001,CSO,2023,2027,1,8.3,Guntur,8,2,1,1,1,0,4,Python|IoT Basics|Arduino|Raspberry Pi|Sensors,IoT Basics|Sensors|Hardware,Practical|Hardware Interest|Learning,Technical,76,7,3,0,,,0,,,,0,IoT,IoT Developer,
718,20CSE051,CSE,2020,2024,4,9.2,Bangalore,22,11,7,1,1,1,18,Python|Distributed Systems|Consensus|Raft|Paxos|Replication,Distributed Systems|Consensus Algorithms|Fault Tolerance,Problem Solving|Systems Thinking|Complexity,Technical,96,27,23,1,Confluent,Distributed Systems Engineer,2900000,Data Infrastructure,2024,1,98,Infrastructure,Principal Distributed Systems,9
719,20CSE052,CSE,2020,2024,4,8.9,Hyderabad,21,10,6,1,1,1,17,Python|Search Infrastructure|Elasticsearch|Relevance|Information Retrieval,Search Engineering|Information Retrieval|Ranking,Problem Solving|Algorithm Focus|Scalability,Technical,94,26,22,1,Elastic,Search Engineer,2700000,Search,2024,1,97,Infrastructure,Principal Search Engineer,9
720,20CSE053,CSE,2020,2024,4,8.7,Pune,20,9,6,1,1,1,16,Python|Personalization|Recommendation Systems|Ranking|Collaborative Filtering,Personalization|Recommendations|ML,Problem Solving|User Focus|ML,Technical,92,25,21,1,Pinterest,Personalization Engineer,2600000,Technology,2024,1,96,ML Engineering,Senior Personalization,9
721,20CSE054,CSE,2020,2024,4,8.5,Mumbai,19,8,5,1,1,1,15,Python|Content Moderation|Trust&Safety|ML|NLP|Vision,Trust & Safety|Content Moderation|ML,Problem Solving|Ethics|Judgment,Technical,90,24,20,1,Meta,Trust & Safety Engineer,2500000,Social Media,2024,2,95,Trust & Safety,Senior T&S Engineer,8
722,20CSE055,CSE,2020,2024,4,9.0,Delhi,21,10,6,1,1,1,17,Python|Ad Tech|Real-Time Bidding|Programmatic|Auctions,Ad Tech|RTB|Auctions|Programmatic,Problem Solving|Latency Sensitive|Scalability,Technical,94,26,22,1,The Trade Desk,Ad Tech Engineer,2700000,Ad Tech,2024,1,97,Ad Tech,Principal Ad Tech,9
723,21CSE038,CSE,2021,2025,3,9.0,Bangalore,21,10,6,1,1,1,17,Python|Experimentation Platform|A/B Testing|Causal Inference|Stats,Experimentation|A/B Testing|Statistics|Platforms,Analytical|Statistical|Problem Solving,Technical,94,26,21,0,,,0,,,,0,Data Platform,Experimentation Engineer,
724,21CSE039,CSE,2021,2025,3,8.8,Hyderabad,20,9,5,1,1,1,16,Python|Graph Databases|Neo4j|Knowledge Graphs|Graph Algorithms,Graph Databases|Knowledge Graphs|Graph,Problem Solving|Data Modeling|Graphs,Technical,92,25,20,0,,,0,,,,0,Data,Graph Database Engineer,
725,21CSE040,CSE,2021,2025,3,8.6,Pune,19,8,5,1,1,1,15,Python|Time Series|Forecasting|ARIMA|Prophet|Temporal Data,Time Series|Forecasting|Temporal ML,Analytical|Forecasting|Statistical,Technical,90,24,19,0,,,0,,,,0,Data Science,Time Series Engineer,
726,20IT031,IT,2020,2024,4,9.1,Bangalore,22,10,7,1,1,1,17,Python|Terraform|Crossplane|Kubernetes Operators|GitOps,Infrastructure as Code|Kubernetes Operators|GitOps,Problem Solving|Cloud Native|Automation,Technical,95,27,24,1,Weaveworks,GitOps Engineer,2600000,Cloud Native,2024,1,97,Cloud,Principal GitOps,9
727,20IT032,IT,2020,2024,4,8.8,Hyderabad,21,9,6,1,1,1,16,Python|Service Mesh|Istio|Envoy|Traffic Management|mTLS,Service Mesh|Microservices|Cloud Native,Problem Solving|Networking|Security,Technical,93,26,23,1,Solo.io,Service Mesh Engineer,2500000,Cloud,2024,1,96,Cloud,Senior Service Mesh,9
728,20IT033,IT,2020,2024,4,8.6,Pune,20,8,6,1,1,1,15,Python|Secrets Management|Vault|Security|Encryption,Secrets Management|Security|Encryption,Security Focus|Problem Solving|Best Practices,Technical,91,25,22,1,HashiCorp Vault,Secrets Engineer,2400000,Security,2024,1,95,Security,Senior Secrets Engineer,9
729,21IT030,IT,2021,2025,3,8.9,Vijayawada,21,9,6,1,1,1,16,Python|API Gateway|Kong|Rate Limiting|API Management,API Gateway|API Management|Microservices,Problem Solving|API Design|Scalability,Technical,93,26,23,0,,,0,,,,0,API,API Gateway Engineer,
730,21IT031,IT,2021,2025,3,8.7,Guntur,20,8,5,1,1,1,15,Python|Policy as Code|OPA|Rego|Authorization|Compliance,Policy as Code|Authorization|Compliance,Problem Solving|Security|Policy,Technical,91,25,22,0,,,0,,,,0,Security,Policy Engineer,
731,20ECE031,ECE,2020,2024,4,9.3,Bangalore,21,10,7,1,1,1,18,C|Computational Photography|Image Processing|Computational Imaging,Computational Photography|Image Processing|Computer Vision,Problem Solving|Images+Algorithms,Technical,96,28,26,1,Google Pixel,Computational Photography Engineer,2900000,Technology,2024,1,98,Imaging,Principal Computational Photography,9
